CUSTOMER_RK,NATIONAL_ID,NAME,ADDRESS,PHONE,EMAIL,PERMANENT_RESIDENT_FLG,CUSTOMER_AGE,CUSTOMER_STATUS,BUREAU_SCORE,TOTAL_NON_CARD_BALANCE,BUREAU_INVESTIGATION_DATE_SINCE,BUREAU_CARD_UTILIZATION,DOCUMENTATION_COMPLETED_FLG,CUSTOMER_EMPLOYMENT_TYPE,DOCUMENTATION_TYPE,DPD30_AUTO_LOANS_CNT,DPD30_CASH_COLLATERAL_CNT,DPD30_CC_LOANS_CNT,DPD30_MORTGAGE_LOANS_CNT,DPD30_OVERDRAFT_LOANS_CNT,DPD30_PERSONAL_LOANS_CNT,LAST_MONTH_30,NUM_CHARGE_OFF_36M,HOME_INCONSISTENCY_FLG,INTEREST_INCOME,MAIDEN_NAME_INCONSISTENCY_FLG,OTHER_INCOME,RENT_INCOME,REQUESTED_LOAN_TENOR,REQUESTED_LOAN_AMOUNT,REQUESTED_PAYMENT_PLAN,SALARY_TIE_UP_AMOUNT,TOTAL_CC_AMOUNT,TOTAL_LOAN_INSTALLMENT,TOTAL_OPEN_CARD_BALANCE,TOTAL_OPEN_CC_BALANCE,TOTAL_OPEN_LOAN_INSTALLMENT,TOTAL_OVERDRAFTS_AMOUNT,TOTAL_PERS_LOANS_BAL_UNSECURE,IB_WPS_CARD_LAST_12M,IB_WPS_MORTGAGE_LAST_12M,IB_WPS_OD_LAST_12M,IB_WPS_AUTO_LOAN_LAST_12M,IB_WPS_LOAN_LAST_12M,MAX_DUR_SINCE_CC_OPEN,EXISTING_CUSTOMER,FRAUD_FLG,BUSINESS_INCONSISTENCY_FLG,VERIFICATION_COMPLETED_FLG,VERIFIED_DOCUMENT_INCOME_FLG,PRODUCT_CODE,EMAIL_PROVIDED_FLG,EMAIL_INCONSISTENCY_FLG,IS_EMPLOYEE_FLG,DECLARED_INCOME,DOCUMENTED_INCOME,TOTAL_EMPLOYMENT_DURATION,PLEDGED_AMOUNT,VERIFIED_INCOME,WPS_LIFETIME,CUSTOMER_MONTHLY_EXPENSES,BAD
156126,837-04-8204,Mrs. Brittany Berger,"59214 Gabriel Forges New Sarahshire, OK 10419",(249)990-7767x0961,smithbryce@example.com,Y,34,O,809,643,10,0.13,Y,S,ID,0,0,0,0,0,0,0,4,N,534,N,0,0,12,14050,B,356,2394,860,273,909,289,193,892,2,2,1,7,3,31,Y,N,N,Y,Y,PL2,N,N,N,10688,9268,126,139,9439,0,7010,0
672507,787-18-9203,David Jones,"325 Johnson Plain East Jennifermouth, GU 19283",448-260-7299x77679,mullinsmelissa@example.net,Y,51,O,625,20669,44,0.32,Y,N,ID,0,0,0,0,0,0,2,1,N,777,N,0,2967,18,49521,B,384,605,713,553,910,681,190,531,6,3,5,6,8,116,Y,N,N,Y,Y,PL2,Y,N,N,10724,7447,147,402,6781,0,3429,0
855711,470-85-0830,Victor Duarte,"PSC 2921, Box 3387 APO AP 44967",(621)513-8531,erogers@example.net,Y,75,C,713,29779,7,0.83,Y,P,ID,0,0,0,0,0,0,0,4,N,680,N,0,0,36,15597,B,384,10671,681,758,1300,567,182,1933,8,0,10,3,4,106,N,N,N,Y,Y,PL2,Y,N,Y,13305,7549,15,683,7759,0,3825,0
961057,043-25-5152,Anthony Cook,"81801 John Summit Apt. 593 Christianburgh, PA 93748",+1-638-387-7214x44605,williamstiffany@example.net,Y,38,O,602,838,67,0.7,Y,P,SC,0,0,0,0,0,0,2,5,N,499,N,0,0,24,49833,U,250,7464,152,774,789,944,246,1089,2,1,1,2,9,96,N,N,N,N,N,PL1,Y,N,N,11427,6927,125,258,6823,0,5535,0
490506,708-47-0534,Evan Shea,"544 Rodriguez Street Apt. 872 Thompsonview, NM 19377",(267)433-0852,camposbenjamin@example.org,Y,49,O,619,31380,69,0.3,Y,L,ID,0,0,0,0,0,0,2,0,N,96,N,0,0,12,42019,F,0,8602,507,273,1011,840,311,1631,5,0,5,5,4,1,N,N,N,Y,Y,PL1,Y,N,Y,12653,8169,235,167,7993,0,1796,0
733341,331-30-0150,Charles Reese,"3129 Benson Springs Suite 168 New Johnburgh, NH 22210",354.398.8688x502,kbarr@example.net,Y,28,O,644,15715,44,0.14,N,N,ID,0,0,0,0,0,0,0,4,N,397,N,0,0,18,45698,B,245,2902,690,353,1048,880,279,746,7,3,10,4,4,102,Y,N,N,N,N,PL1,Y,N,Y,6851,7814,216,633,8565,0,2427,0
168476,893-60-5512,Bill Williams,"9499 Pham Ranch Apt. 352 West Judith, NY 44675",201-415-7474,ysilva@example.org,Y,37,O,563,36956,58,0.85,Y,S,SC,0,0,0,0,0,0,0,3,N,32,N,0,0,36,49237,U,349,0,879,1361,1483,543,310,1890,5,1,10,10,0,64,N,N,N,Y,Y,PL2,Y,N,Y,7620,13708,171,464,14279,0,12686,0
431657,061-84-4744,Tina Davis,USNV Kramer FPO AA 67913,(935)396-7173x0474,fjackson@example.net,Y,35,O,516,44013,38,0.38,N,B,ID,0,0,0,0,0,0,0,3,N,904,N,0,0,12,46246,U,14,3349,697,854,570,878,332,1374,2,0,9,1,8,95,N,N,N,N,N,PL1,Y,N,Y,10110,14419,172,754,13744,0,7215,0
752506,235-14-2556,Scott Green,"35439 Jimenez Garden West Sarah, AK 84954",843.678.6292,hebertkevin@example.org,N,56,O,540,993,59,0.25,Y,S,ID,0,0,0,0,0,0,0,1,N,631,N,0,0,36,22412,B,186,4365,919,769,1173,630,151,2478,6,0,5,5,6,108,N,N,N,Y,Y,PL1,Y,N,Y,12761,6951,131,86,6265,0,2439,0
236588,168-03-3392,Malik Hudson,"503 Ariel Radial North Laurieside, KS 72801",462-716-9811x188,meghanbennett@example.com,Y,54,O,641,29846,22,0.78,Y,S,ID,0,0,0,0,0,0,2,4,N,411,Y,0,0,18,41244,F,338,7464,730,1158,916,378,284,2674,7,0,9,10,3,48,N,N,N,Y,Y,PL2,Y,N,Y,10396,7617,78,163,7517,0,8999,0
219962,446-50-4784,Jillian Smith,"539 Hughes Mill Suite 226 West Jamestown, MO 44706",939-207-1964,cassidyrobertson@example.org,Y,42,O,643,48191,25,0.43,Y,B,ID,0,0,0,0,0,0,1,2,N,786,N,0,0,36,42942,U,315,10576,851,1269,928,398,234,1912,5,3,0,7,3,23,N,N,N,Y,Y,PL1,Y,N,Y,5647,13435,6,71,13075,0,4170,0
793549,241-39-4701,Daryl Erickson,"54996 Victor Drive Suite 237 Owenborough, GA 58986",410.831.1509,stephen35@example.org,Y,56,O,729,48360,45,0.45,Y,L,ID,0,0,0,0,0,0,1,5,N,29,N,0,0,36,10411,U,387,7571,269,261,908,544,391,1615,0,0,3,10,7,118,N,N,N,Y,Y,PL1,Y,N,Y,14637,9725,14,853,9999,0,5340,0
364762,340-98-6384,Rhonda Gonzales,"4896 Matthew Mission Kellyberg, WV 52634",001-901-222-1943x5891,lindsay08@example.com,Y,28,O,410,49699,15,0.53,N,E,ID,0,0,0,0,0,0,1,1,N,430,N,0,0,12,45831,B,22,5633,181,717,811,610,397,1823,6,3,2,10,4,68,Y,N,N,N,N,PL2,Y,N,N,4081,7381,209,378,8118,0,3180,0
892874,315-09-4667,April Reed,"4274 Marsh Landing Trujilloside, NY 95639",876-578-0190x782,rmitchell@example.org,N,28,O,850,2810,37,0.4,Y,P,ID,0,0,0,0,0,0,0,2,N,662,N,0,0,12,31254,B,7,8789,419,254,843,455,247,1387,2,3,10,8,9,72,Y,N,N,Y,Y,PL1,Y,N,N,7983,10498,126,437,10530,0,8892,1
604961,567-58-6063,Laura Davis MD,"56030 Harris Spur New Rebeccaport, WA 89902",662-368-2315,bruce10@example.org,Y,39,S,451,21476,70,0.13,Y,N,ID,0,0,0,0,0,0,0,2,N,120,N,0,0,18,21155,U,386,11420,616,760,1191,507,261,2128,1,0,9,0,2,39,Y,N,N,N,N,PL1,Y,N,Y,6043,11530,38,183,12282,0,9161,0
407093,721-53-9323,Nathan Vance,"378 Kimberly Extensions Griffinbury, IL 45055",838.302.6982,wilsonandrew@example.com,Y,52,O,763,10542,49,0.5,Y,B,ID,0,0,0,0,0,0,0,3,N,819,N,0,0,36,28147,U,72,8380,411,1273,1093,698,341,923,6,2,6,10,9,14,Y,N,N,Y,Y,PL2,N,N,Y,7424,7418,125,478,6914,0,4219,0
466346,327-37-5563,Mr. Charles Green,"3050 Jennifer Walk Apt. 259 South Jamestown, OH 26063",558.711.3602x8485,grantkristen@example.org,Y,33,O,660,10982,18,0.91,Y,N,ID,0,0,0,0,0,0,1,1,N,163,N,0,0,24,4391,F,315,0,432,1213,402,204,224,1022,3,0,2,10,7,35,N,N,N,Y,Y,PL2,Y,N,Y,10402,11485,234,566,10961,0,12042,0
148226,377-83-5632,Michael Summers,"38891 Jones Oval Suite 613 Chadberg, UT 48833",(223)249-8600x295,annreed@example.org,Y,53,S,675,15232,72,0.95,Y,L,SC,0,0,0,0,0,0,1,5,N,873,Y,0,0,12,32307,U,332,0,725,285,916,558,302,1644,1,2,3,6,6,12,Y,N,N,Y,Y,PL2,Y,N,N,6701,14114,97,632,13716,L,12823,0
876479,302-28-4354,Paul Garner,"2860 Freeman Row North Jillville, ID 61192",538.809.8183,alexandriadiaz@example.org,Y,48,O,273,1457,66,0.49,N,S,SC,0,0,0,0,0,0,0,4,Y,437,N,0,0,24,16371,U,48,7523,789,1102,741,693,357,2756,4,2,7,9,3,71,Y,N,N,N,N,PL2,Y,N,Y,4063,11557,159,571,11724,0,6075,0
903092,189-71-7118,Christine Smith,USNS Owens FPO AA 91306,(584)462-4238x2305,schan@example.net,Y,27,O,639,14448,84,0.95,Y,P,ID,0,0,0,0,0,0,0,2,N,417,N,0,0,36,22879,F,321,3401,367,1500,319,940,219,979,0,1,2,3,3,101,N,N,N,Y,Y,PL1,Y,N,Y,3881,3060,96,421,2857,0,2118,0
102911,491-95-2851,Vicki Madden,"76864 Christopher Dale Apt. 028 Port Joshua, PW 62520",(593)230-4117x7152,combsemily@example.org,Y,28,O,757,40091,71,0.21,Y,B,ID,0,0,0,0,0,0,1,3,N,567,N,0,0,12,41793,B,200,7191,344,1302,672,323,256,888,2,2,10,8,7,44,Y,N,N,Y,Y,PL1,Y,N,N,12410,9718,46,470,10311,0,10323,0
526404,053-89-3837,Jessica Sims,"484 Horton Greens Suite 764 East Bradleyborough, WY 90368",(619)782-4777x5778,christineenglish@example.net,Y,27,O,738,26312,77,0.57,N,S,BS,0,0,0,0,0,0,1,1,Y,462,N,0,0,12,4834,U,114,3563,651,793,757,626,297,1345,8,3,1,5,6,118,N,N,N,N,N,PL2,Y,N,N,8460,6539,45,551,6248,0,7297,0
386798,176-02-5691,James Myers,"998 Dana Points Suite 620 Jessicaburgh, NJ 38310",+1-639-994-8384,oharding@example.org,Y,54,O,313,22908,42,0.26,Y,L,ID,0,0,0,0,0,0,0,2,N,62,N,0,0,6,41156,U,54,9641,775,487,1092,799,294,2966,1,0,9,3,8,6,Y,N,N,Y,Y,PL2,Y,N,N,12133,11747,155,237,12679,0,9144,0
162804,860-52-4467,Rachel Mcmillan,"667 Lewis Mission Whitechester, AS 09911",(836)324-8728x103,watersmichelle@example.com,Y,60,O,341,9704,0,0.58,Y,N,ID,0,0,0,0,0,0,0,0,N,67,N,0,0,24,5989,F,71,8049,299,1320,722,389,207,2242,8,3,9,1,7,108,Y,N,N,Y,Y,PL2,Y,N,N,14962,6507,232,417,6862,0,7204,0
488843,849-51-7504,Austin Jones,USS Davidson FPO AP 87345,(203)330-1236,jefflopez@example.org,Y,34,O,603,22232,26,0.87,Y,S,ID,0,0,0,0,0,0,1,2,Y,733,N,0,0,36,26526,F,83,0,684,1111,363,631,361,1921,10,1,9,2,6,16,Y,N,N,Y,Y,PL1,Y,N,Y,4190,9022,205,333,8602,0,9011,0
413192,527-09-7165,Jonathan Gutierrez,"2849 May Creek Suite 710 South Johnton, AK 36647",525-344-8931x012,delacruzjeanne@example.net,Y,50,O,773,24445,38,0.07,Y,L,ID,0,0,1,0,0,0,2,5,N,627,N,0,0,6,38211,F,110,1243,394,728,561,738,315,2827,8,0,8,4,3,66,Y,N,N,Y,Y,PL2,N,N,N,6882,6892,53,392,7308,0,3514,0
797827,768-47-1672,Deborah Johnson,"023 Gutierrez Crossroad Apt. 454 Alvaradochester, PA 23813",001-764-828-9589x680,eturner@example.com,Y,52,C,610,34526,2,0.67,N,B,ID,0,0,0,0,0,0,2,5,Y,449,N,0,0,6,23165,U,134,11325,815,1465,919,583,304,1947,7,2,6,0,7,9,Y,N,N,N,N,PL2,Y,N,Y,12179,9410,157,527,9223,0,10814,0
679668,811-66-9444,Carol Ward,"966 Smith Route Apt. 920 Brianstad, CA 75649",9393561235,taylornathaniel@example.net,Y,49,O,269,46387,18,0.1,N,P,ID,0,0,0,0,0,0,2,3,N,69,N,0,0,36,15191,F,299,0,636,853,277,328,352,2554,0,3,1,5,5,45,N,N,N,N,N,PL2,Y,N,Y,13560,6871,108,514,7464,0,4446,0
389631,419-70-8580,Jesse Greene,"13391 Keller Trafficway Apt. 474 Sherrimouth, VA 12325",+1-572-456-8711,wruiz@example.org,Y,53,O,409,14048,72,0.75,Y,B,ID,0,0,0,0,0,0,0,1,N,48,N,0,730,12,33109,U,239,1931,200,455,986,171,390,1579,0,3,5,9,6,71,Y,N,N,Y,Y,PL2,Y,N,N,9340,11762,39,298,10988,0,10927,0
104998,379-45-9554,Krystal Johnson,"6710 Michelle Hill Jennifertown, AZ 24695",(270)456-9136,ruizrhonda@example.com,Y,37,O,440,33921,1,0.62,Y,L,ID,0,0,0,0,0,0,1,1,N,226,N,0,0,12,24173,U,32,785,401,830,1146,746,297,1525,1,3,10,10,10,108,N,N,N,N,N,PL1,Y,N,N,6885,11732,91,463,11927,0,11120,0
523263,822-58-2151,Crystal Weaver,"1118 Brittany Islands Mcguirefort, AK 97077",941.460.1280x2683,moonjessica@example.com,Y,63,O,584,1540,56,0.38,Y,S,ID,0,0,0,0,0,0,1,0,N,53,N,0,1447,6,39480,U,265,11619,577,1331,647,990,397,848,7,2,4,0,4,22,N,N,N,Y,Y,PL1,Y,N,N,11375,12157,56,360,11014,0,10033,0
761974,159-70-8549,Stephen Morrow,"052 Cody Trace Lake Megan, PR 09142",633.306.6277x1456,aaronvaldez@example.com,Y,55,C,717,27581,78,0.53,Y,S,ID,0,0,0,0,0,0,0,5,N,360,Y,0,0,24,1825,F,226,8947,815,1120,1104,726,380,1016,3,3,3,10,6,114,N,N,N,Y,Y,PL1,Y,N,N,13208,10312,118,320,10540,0,5744,1
107648,818-35-5120,Shannon Houston,"5737 Ali Points Suite 274 Port Theresa, MI 10743",(995)838-2582x06656,julie07@example.net,Y,43,O,323,6674,12,0.36,Y,N,BS,0,0,0,0,0,0,1,3,N,45,N,0,0,18,28638,U,40,6803,893,416,1455,627,200,775,3,3,10,7,9,76,N,N,N,Y,Y,PL1,Y,N,Y,5930,7122,44,658,7494,0,6054,0
273435,471-69-0595,Victoria Parker,"82614 Garza Port Apt. 570 Millerville, ND 32780",001-562-359-4508x752,emily62@example.com,Y,40,C,613,48576,21,0.02,N,N,ID,0,0,0,0,0,0,1,0,N,781,N,0,0,6,33815,F,229,0,318,1373,485,794,200,2400,2,2,9,2,2,18,Y,N,N,N,N,PL1,N,N,Y,9723,9498,229,297,10261,0,4159,0
674471,549-79-1373,Denise Orozco,"0203 Jay Rapid Apt. 586 Myersfurt, VT 76368",218.307.5088,mercadocody@example.net,Y,26,O,773,36453,67,1.0,Y,N,ID,0,0,0,0,0,0,0,2,N,685,N,0,0,18,28915,B,88,0,446,1026,343,888,388,2400,9,2,2,1,5,31,Y,N,N,N,N,PL2,Y,N,Y,12518,5640,22,819,5932,0,1936,0
507987,161-16-9343,Kimberly Mcdaniel,"23770 Roberts Lane East Sharon, CO 22171",001-291-937-9887x43403,ulong@example.net,Y,30,O,690,49093,77,0.22,Y,S,BS,0,0,0,0,0,0,1,4,N,139,Y,0,0,36,15642,F,120,1519,922,291,856,662,250,1868,1,1,9,4,9,86,N,N,N,N,N,PL2,Y,N,Y,5818,10740,221,472,9830,0,8114,0
478155,381-47-1771,Jon Jones,"784 Bates Flat West Charlesburgh, WA 10165",631-735-0506,rogersmarcus@example.com,Y,27,C,250,1957,56,0.78,N,N,ID,0,0,0,0,0,0,2,0,N,41,N,0,0,36,1840,F,264,8828,783,805,1068,609,280,2016,1,1,1,7,0,86,Y,Y,N,N,N,PL1,Y,N,Y,12654,9966,75,141,10709,0,8610,0
100952,553-61-1555,Jennifer Lawrence,"561 Lisa Walks Ryanshire, NM 36097",(227)646-7352,cmoore@example.org,Y,45,O,837,42784,82,0.75,N,L,ID,0,0,0,0,0,0,0,1,N,660,N,0,0,12,37311,B,190,9602,420,608,356,913,319,744,2,2,9,8,1,9,N,N,N,N,N,PL1,Y,N,N,11099,6530,70,412,7060,0,3931,0
757489,006-38-0512,Sean Hall,"507 Robert Parkways Apt. 774 Lauraton, VA 82992",001-533-883-3494,bhenry@example.net,Y,29,C,466,34838,23,0.25,Y,N,ID,0,0,0,0,0,0,2,5,N,473,N,0,0,12,39857,F,109,8326,865,1357,1233,845,368,529,8,3,3,9,4,34,Y,N,N,Y,Y,PL2,N,N,Y,9978,7280,233,328,7870,0,5567,0
685047,676-85-6568,Kristy Allison,"5787 Rebecca Street South Anthony, NV 30315",699-665-5307x4660,juanmoore@example.com,Y,45,O,428,24078,69,0.27,N,N,ID,0,0,0,0,0,0,1,3,Y,186,N,0,0,24,22130,B,4,0,708,906,1414,288,318,543,2,0,4,3,2,38,N,N,N,N,N,PL2,Y,N,N,9535,10558,64,453,10025,0,6674,0
206755,401-45-4923,Nicole Adams,"0468 Hendricks Junction Powersfurt, ID 01066",4883745910,uchaney@example.org,Y,25,O,695,5076,17,0.96,Y,P,SC,0,0,0,0,0,0,0,1,Y,675,N,0,0,12,30572,B,279,1744,775,413,517,231,284,1532,1,2,1,7,6,79,N,N,N,Y,Y,PL2,Y,N,N,14448,10105,8,351,10502,0,11126,1
909731,571-69-8195,Michael Johnson,"19182 Makayla Circles South Debrachester, RI 44058",001-897-626-3056,nmassey@example.net,Y,42,O,567,21624,63,0.01,N,S,ID,0,0,0,0,0,0,1,4,N,912,N,0,0,18,39610,F,366,0,400,282,365,283,386,582,1,0,10,2,4,44,Y,N,N,N,N,PL1,Y,N,Y,5033,10014,173,484,10624,0,2635,0
695500,813-41-2147,Alexis Ford,"57809 Webb Drives East Christinahaven, PW 59483",(895)235-4770x76055,samuel97@example.org,Y,38,O,332,49352,65,0.62,Y,P,ID,0,0,0,0,0,0,2,0,N,378,N,0,0,12,18112,B,128,0,990,999,868,836,364,1428,7,3,4,0,10,101,N,N,Y,Y,Y,PL2,Y,N,Y,6662,9236,141,668,9023,0,5759,0
757056,052-57-7202,William Boyd,"846 David Mall Apt. 299 Thompsonburgh, IA 87565",843.274.2642,harrislisa@example.com,Y,49,O,647,11809,58,0.21,Y,B,ID,0,0,0,0,0,0,0,5,N,715,N,0,0,24,45251,B,373,1246,311,1003,547,442,188,2712,1,3,8,6,10,31,Y,N,N,Y,Y,PL1,N,N,Y,10893,10264,154,615,9990,0,2256,0
743909,892-35-9293,Daniel Schmidt,"356 Martinez Haven Port Shawnberg, VI 14975",(409)356-5962x478,bmoss@example.com,Y,43,O,432,44771,51,0.68,N,L,ID,0,0,0,0,0,0,2,2,N,873,N,0,0,18,48300,B,386,8493,807,624,391,533,157,1853,0,1,1,3,8,58,N,N,N,N,N,PL1,Y,N,N,4712,8970,18,462,8438,0,6157,0
301737,513-86-8098,Mike Hickman,"645 Amy Shores Johnstad, MD 51434",7734298923,williamsnatasha@example.com,Y,42,O,514,15405,26,0.3,Y,B,ID,0,0,0,0,0,0,2,4,N,241,N,0,0,36,34999,F,175,10512,833,241,360,605,242,1528,8,1,3,4,10,60,Y,N,N,Y,Y,PL1,Y,N,N,7575,8113,153,570,7614,0,7123,0
519641,328-45-6972,Rebecca Dixon,"588 Paul Prairie Suite 750 Joshualand, IA 51473",(575)465-5092,johnsonrose@example.com,Y,55,O,315,32665,46,0.36,N,L,ID,0,0,0,0,0,0,1,5,N,615,Y,0,0,12,49171,B,160,3114,302,984,1254,999,295,1178,8,1,2,10,3,106,Y,N,N,N,N,PL2,Y,N,Y,12238,8815,232,378,8656,0,8543,0
504198,279-05-0218,Michael Berger,"92016 Jerry Lodge West Zoe, WV 49065",(459)725-8050x18530,peter67@example.org,Y,60,O,831,27523,80,0.87,Y,P,ID,0,0,0,10,0,0,1,5,N,300,N,0,0,36,42060,U,124,5496,709,1213,730,862,314,2541,8,0,6,8,9,44,Y,N,N,N,N,PL1,Y,N,N,11518,12034,57,353,11484,0,10457,0
541137,662-04-1708,Robert Sutton,"7567 Gina Village Suite 868 Gatesland, IN 97362",938-351-1064,llindsey@example.com,Y,45,O,434,49713,76,0.38,Y,B,ID,0,0,0,0,0,0,2,5,N,712,N,0,0,18,26329,B,19,2703,228,1442,208,405,337,2401,8,0,7,3,2,115,N,N,N,N,N,PL1,Y,N,N,13897,13557,143,358,12900,0,3544,0
135766,760-61-1196,Dylan Aguilar,"81382 Brittany Trail Apt. 443 Juarezburgh, NH 28455",9407546326,matthewsanthony@example.com,Y,48,O,798,10544,21,0.42,Y,P,ID,0,0,0,0,0,0,1,0,N,26,N,0,0,12,11805,F,225,0,314,773,535,781,266,2730,5,3,0,10,8,68,Y,N,N,N,N,PL1,Y,N,Y,9430,12646,100,342,11919,0,13045,0
593483,251-88-5330,Zoe Baker,"23426 Jordan Lock Suite 820 Osbornechester, AR 31321",001-999-458-8241,kyle74@example.com,Y,59,O,542,40523,54,0.31,Y,P,ID,0,0,0,0,0,0,2,3,N,864,N,0,0,18,49838,B,331,5399,716,1383,813,205,208,1178,4,3,8,3,3,64,Y,Y,N,Y,Y,PL1,Y,N,N,10897,7899,117,554,8450,0,2591,0
465675,445-51-1055,Lisa Thompson,"632 Donna Mission West Jeffery, SC 62742",(913)439-7410,shelleyporter@example.net,Y,21,O,700,24710,80,0.31,Y,P,ID,0,0,0,0,0,0,1,1,N,176,N,0,0,12,2136,F,393,0,982,666,605,853,175,1983,2,3,5,5,9,15,Y,N,N,Y,Y,PL1,Y,N,N,12746,6350,58,472,5753,0,1761,0
532527,606-46-8360,Gary Smith,"78165 Patel Divide Suite 868 Port Marychester, TX 45875",001-969-414-5850x4475,bfields@example.org,Y,39,C,730,44072,74,0.32,Y,N,ID,0,0,0,0,11,0,0,4,N,366,N,0,0,12,20827,U,201,4930,839,1477,660,229,395,2887,9,3,1,0,2,75,N,N,N,N,N,PL1,Y,N,N,14886,7587,130,875,7197,0,2046,0
385356,212-73-9378,Debra Crawford,"0722 Pedro Lane Suite 046 Colemanport, WI 56527",(228)682-3707,rebecca71@example.org,Y,44,O,670,31761,9,0.5,Y,S,SC,0,0,0,0,0,0,0,3,N,421,N,0,0,36,22418,F,181,2220,798,920,1036,331,372,1548,0,1,8,8,7,9,N,N,N,N,N,PL1,Y,N,Y,13315,12183,127,252,13235,0,4195,0
405704,131-27-1353,Brenda Lindsey,"PSC 4958, Box 2476 APO AP 82091",(610)217-5145,wsmith@example.org,Y,38,O,644,22709,67,0.36,N,P,ID,0,0,0,0,0,0,2,1,N,197,N,0,0,36,41198,U,357,2532,770,1115,587,762,208,2440,3,2,8,4,1,20,N,N,N,N,N,PL2,Y,N,N,8682,10571,125,158,9783,0,9594,0
971677,298-85-6343,Veronica Hall,USNV Hines FPO AE 95450,(226)488-9937,hodgejacqueline@example.org,Y,27,O,298,4117,27,0.5,N,B,ID,0,0,0,0,0,0,0,5,Y,910,N,0,0,6,36933,F,204,0,675,994,663,598,238,723,1,3,2,9,0,86,Y,N,N,N,N,PL2,Y,N,Y,10098,9893,154,419,10303,0,5748,0
600923,528-84-9211,James Ramirez,"1315 Scott Dale Apt. 583 Port Karlamouth, IN 13181",569.606.5515,kennedywilliam@example.com,Y,51,O,317,15681,27,0.99,Y,R,ID,0,0,0,0,0,0,0,5,N,101,N,0,1488,18,19364,B,156,1298,501,687,501,194,369,1969,0,1,10,6,5,79,Y,Y,N,Y,Y,PL1,Y,N,N,7534,7067,97,177,7492,0,6824,0
123321,534-63-5535,Tammy Taylor,"36952 Ashley Valleys Suite 973 New Lisaview, NC 72717",357-793-8763x0199,owillis@example.org,Y,42,O,656,38028,81,0.13,N,B,ID,0,0,0,0,0,0,1,5,N,323,N,0,0,36,8133,F,368,6420,209,1043,444,385,306,939,2,1,9,0,7,36,Y,N,N,N,N,PL2,Y,N,Y,12007,6549,92,549,7134,0,7731,0
277267,452-80-2262,Bryan Hawkins,"68236 Benjamin Roads Wandashire, OH 51568",(667)540-4664x895,bartondave@example.org,Y,38,C,708,5338,81,0.47,Y,N,BS,0,0,0,0,0,0,2,4,N,463,N,0,0,6,44810,B,262,937,983,1239,885,823,234,2951,0,2,6,5,4,24,Y,N,N,Y,Y,PL2,N,N,Y,6009,5284,218,566,5042,0,3129,0
960845,154-30-4050,Sharon Johnson,"58287 Miller Locks West Carlfort, OK 54896",001-558-549-5489x498,ramirezolivia@example.net,Y,28,O,723,19471,64,0.61,N,T,ID,0,0,0,0,0,0,0,3,N,680,N,0,0,24,45444,U,32,3512,972,347,1460,459,357,2022,9,1,6,0,2,4,Y,N,N,N,N,PL1,N,N,Y,7256,4516,59,247,4799,0,1690,0
442142,271-95-9175,Jessica Lee,"2936 Amanda Fort Apt. 612 Emilymouth, MA 64082",(389)223-6592x11955,crossjoshua@example.org,Y,23,C,575,32,53,0.6,Y,L,ID,0,0,0,0,0,0,1,0,N,683,N,0,0,6,41643,U,204,0,353,1169,409,823,399,861,6,2,2,5,0,30,Y,N,N,N,N,PL2,Y,N,N,5354,13966,21,536,12733,0,11577,0
991696,525-80-8569,Deanna Medina,"6993 Allen Branch Suite 785 Simshaven, SC 46882",(679)616-2037,nlane@example.net,Y,32,O,814,40228,51,0.87,Y,B,ID,3,0,0,0,0,0,1,5,N,617,N,0,0,12,40993,B,61,8017,605,743,319,584,324,1078,5,0,0,6,7,17,Y,N,N,Y,Y,PL2,Y,N,N,12235,7028,142,259,7015,0,1913,0
809893,447-11-5736,Thomas Mejia,"2522 Meghan Prairie Apt. 186 South Nicholasburgh, VI 16643",483-855-5491x2468,leemitchell@example.com,Y,37,S,477,3282,31,0.92,N,B,ID,0,0,0,0,0,0,1,3,N,58,N,0,0,18,11425,B,253,0,843,307,595,776,314,1311,10,2,0,0,9,114,Y,N,N,N,N,PL1,Y,N,Y,7814,9812,184,570,10537,0,9478,0
748484,066-34-1004,Jimmy Molina,"269 Megan Corner New Bradley, MD 72301",969-789-5729x659,jayala@example.org,Y,50,O,728,39889,42,0.93,N,S,ID,0,0,0,0,0,0,2,1,N,303,N,0,0,12,37311,U,316,7089,445,399,568,486,256,2443,0,0,3,9,10,45,N,N,N,N,N,PL1,Y,N,Y,4800,11941,104,244,13084,0,5058,0
239517,817-96-4054,Valerie Cunningham,"2093 Evans Cliffs Graceshire, TX 08340",634-583-2114x61522,ronaldpatterson@example.net,Y,56,S,639,24499,6,0.73,Y,L,ID,0,0,0,0,0,0,2,3,N,150,N,0,0,18,47198,F,206,4051,978,385,374,709,314,1898,3,3,7,6,10,70,N,N,N,N,N,PL2,Y,N,Y,11078,7740,108,68,7710,0,8688,0
202616,452-01-7053,Kirk Cross,"PSC 4353, Box 4508 APO AP 99877",+1-263-739-0711,mistyclark@example.org,Y,45,O,737,41697,44,0.86,Y,P,ID,0,0,0,0,0,0,0,1,N,272,N,0,0,18,10475,U,234,2945,449,533,1226,403,395,697,3,1,7,7,10,18,Y,N,N,Y,Y,PL1,Y,N,Y,4441,8690,103,452,8373,0,4481,0
